pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.2718978102189781,0.7717069800930161,-0.5315245805869425,-1.1926040652905654,148,10
KEGG_PYRUVATE_METABOLISM,0.6191275167785235,0.8942286286106208,-0.3071506442736184,-0.9003136561370702,368,33
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.5241502683363148,0.8593498064627701,-0.3991447883800625,-0.9594379009961821,292,13
KEGG_PROPANOATE_METABOLISM,0.2961730449251248,0.779642977406475,-0.38680745867092775,-1.1176653144292783,177,30
KEGG_BUTANOATE_METABOLISM,0.14382402707275804,0.6934146394771927,-0.46303955262700297,-1.298057272784837,84,26
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.8235294117647058,0.9631482302285822,-0.28249327771671695,-0.6956867939301745,475,14
KEGG_RIBOFLAVIN_METABOLISM,0.6576576576576577,0.910734276339372,0.32195409230648153,0.8179992367587982,291,12
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.5467289719626168,0.8661909618478512,0.3338150885826753,0.9286356847097145,233,19
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.8833034111310593,0.980567896246311,-0.27710334871836567,-0.6417015819486069,491,11
KEGG_FOLATE_BIOSYNTHESIS,0.84472049689441,0.9722339193599326,0.31866185920873225,0.6823684100036653,407,7
KEGG_RETINOL_METABOLISM,0.11188811188811189,0.6543089251038517,0.5148424281740386,1.3999055025960714,47,17
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.05060240963855422,0.5662452183158049,0.5261160134030843,1.560427513825822,20,24
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.8561320754716981,0.9786296685954761,0.2585773982456404,0.6724708988582139,362,14
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.4653284671532847,0.8488782922191838,-0.44583071410450187,-1.0003291315056193,254,10
KEGG_NITROGEN_METABOLISM,0.19748653500897667,0.72612223447463,-0.55262518956151,-1.2797407898765187,109,11
KEGG_SULFUR_METABOLISM,0.22592592592592592,0.7496990369181381,-0.5876066450132824,-1.2593271553764953,121,8
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.9149305555555556,0.991825071595277,-0.2327916915369365,-0.6285944717809988,526,22
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.6059027777777778,0.8863227205255483,-0.33513166490012763,-0.9049374162975967,348,22
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.5023474178403756,0.8531986996968578,0.3274562198893313,0.9527420002265251,213,22
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.034229828850855744,0.48654959536832676,0.5583597495948106,1.6169188643674284,13,23
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.2914691943127962,0.779642977406475,0.4041703686716914,1.1371037321189477,122,20
KEGG_ABC_TRANSPORTERS,0.29095354523227385,0.779642977406475,0.38437835042295515,1.1495040697018806,118,25
KEGG_RIBOSOME,0.6396396396396397,0.9037476102379448,0.23818342737839568,0.9178587572592242,212,84
KEGG_RNA_DEGRADATION,0.9793650793650793,1,-0.1872161263961824,-0.6088764320272267,616,55
KEGG_RNA_POLYMERASE,0.3465346534653465,0.7915956842703009,0.3500894114564945,1.0753290616191855,139,28
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.8371501272264631,0.9710531988160516,0.23954480647311582,0.7538731927633803,328,31
KEGG_DNA_REPLICATION,0.043973941368078175,0.5421255913660556,-0.4826582795202601,-1.4498443870710958,26,35
KEGG_SPLICEOSOME,0.2332859174964438,0.750521335661966,-0.30459087781845706,-1.1344382966741537,163,124
KEGG_PROTEASOME,0.2988505747126437,0.7808578825013384,-0.3595621319723062,-1.1073836816935005,181,41
KEGG_PROTEIN_EXPORT,0.8410757946210269,0.9722339193599326,0.25413020552680776,0.7359196711798335,343,23
KEGG_PPAR_SIGNALING_PATHWAY,0.2955665024630542,0.779642977406475,-0.3719992393755679,-1.1206654936540823,179,36
KEGG_BASE_EXCISION_REPAIR,0.18092105263157895,0.7186722136155547,-0.42307255086406753,-1.246643348432523,109,32
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.19205298013245034,0.7259859843546284,-0.39431208929759815,-1.2218722167357388,115,42
KEGG_MISMATCH_REPAIR,0.10069444444444445,0.6543089251038517,-0.5032192728448284,-1.3588150458270258,57,22
KEGG_HOMOLOGOUS_RECOMBINATION,0.7457627118644068,0.9420520231213872,0.2611674901397143,0.7981681855495184,307,27
KEGG_NON_HOMOLOGOUS_END_JOINING,0.5653153153153153,0.8692569513175,0.3510696931805426,0.8919741911447912,250,12
KEGG_MAPK_SIGNALING_PATHWAY,0.4965893587994543,0.8528055082479515,-0.2540430434645679,-0.9891197344883961,363,184
KEGG_ERBB_SIGNALING_PATHWAY,0.2731411229135053,0.7722241965132599,-0.3231377411844387,-1.1090344537620784,179,72
KEGG_CALCIUM_SIGNALING_PATHWAY,0.26099706744868034,0.7717069800930161,0.2912749409751483,1.1042810470470195,88,74
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.018518518518518517,0.4106198034769463,0.3580687309860748,1.4109540658201394,5,93
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.3396778916544656,0.7870611769118475,-0.2980508755846783,-1.0748116562391479,231,103
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.5747663551401869,0.8702370540085752,-0.27898320748366934,-0.9304242351690368,368,63
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.01644736842105263,0.39274869866975126,-0.49986018604940047,-1.5958675659120531,9,50
KEGG_CELL_CYCLE,0.032716927453769556,0.48654959536832676,-0.37056892669668223,-1.3727107376127206,22,120
KEGG_OOCYTE_MEIOSIS,0.926865671641791,0.9936256065503758,-0.20836312987652422,-0.7371342347664657,620,90
KEGG_P53_SIGNALING_PATHWAY,0.11684782608695653,0.6560990338164251,0.34880386979250794,1.276046284191988,42,61
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.6986754966887417,0.9234926121074427,0.218266331810466,0.9093807559074638,210,126
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.8298969072164949,0.967471018981461,0.23986458665268356,0.7748602281287441,321,35
KEGG_REGULATION_OF_AUTOPHAGY,0.5644599303135889,0.8692569513175,-0.3451658454462233,-0.9104300716449625,323,19
KEGG_LYSOSOME,0.25958702064896755,0.7717069800930161,-0.30904782526749613,-1.1213074604725128,175,108
KEGG_ENDOCYTOSIS,0.09103840682788052,0.642543473337192,-0.33141019458424414,-1.2610798368734852,63,150
KEGG_PEROXISOME,0.6555555555555556,0.910254587901852,0.24493213385692478,0.8955270745038019,235,63
KEGG_MTOR_SIGNALING_PATHWAY,0.2805872756933116,0.7728654428170632,-0.35676056647740184,-1.1225868604893574,171,46
KEGG_APOPTOSIS,0.8338192419825073,0.9704816351515738,0.2142545332237934,0.805466429140786,285,72
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.9134860050890585,0.9915110334957663,0.21746989124333618,0.718266473080956,358,36
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.7771587743732591,0.949812157881379,0.22841142023978972,0.8389941821453673,278,66
KEGG_WNT_SIGNALING_PATHWAY,0.0948905109489051,0.6484184914841848,-0.35045906746380295,-1.2737118105340477,64,106
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.6997690531177829,0.9235194677348179,0.2869655649221232,0.7940443895998172,302,18
KEGG_NOTCH_SIGNALING_PATHWAY,0.13658536585365855,0.6927605835137317,-0.4164643918438504,-1.2825845156440365,83,39
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.6112054329371817,0.8880802750402415,-0.31964922917491834,-0.9013891339031185,359,27
KEGG_TGF_BETA_SIGNALING_PATHWAY,0.03125,0.48654959536832676,-0.4373409317867608,-1.4627657185990797,19,64
KEGG_AXON_GUIDANCE,0.36923076923076925,0.8052482570865306,0.2601583679359105,1.0433778860578413,119,98
KEGG_VEGF_SIGNALING_PATHWAY,0.8350785340314136,0.9709072522473311,0.2262523648919988,0.799516070063154,318,52
KEGG_FOCAL_ADHESION,0.015602836879432624,0.37672182821118994,-0.3744281444267454,-1.4261147608944036,10,151
KEGG_ECM_RECEPTOR_INTERACTION,0.0016129032258064516,0.1652220194647202,-0.5973679672920932,-1.9182000441250107,0,51
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.03115264797507788,0.48654959536832676,-0.44295027547096155,-1.4772633628750156,19,63
KEGG_ADHERENS_JUNCTION,0.6754658385093167,0.9176008477344615,-0.2600152462501043,-0.8801729806449732,434,67
KEGG_TIGHT_JUNCTION,0.004424778761061947,0.19680297061087715,-0.4795723262391935,-1.7104425896531459,2,93
KEGG_GAP_JUNCTION,0.06388888888888888,0.5921601509275758,0.37625477448305844,1.3756722409388948,22,63
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.009868421052631578,0.31547619047619047,-0.579063965774336,-1.6703811065601941,5,29
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.18360655737704917,0.7186722136155547,-0.39838498861960353,-1.2244173458463976,111,40
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.16883116883116883,0.7092417061611375,0.6039809493931773,1.344343856576044,77,8
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.0921875,0.642543473337192,-0.3978177621878527,-1.3305733410334493,58,64
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.41435562805872755,0.8290927990530524,-0.3266336142616275,-1.0277890496271491,253,46
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.8108552631578947,0.957602438501144,-0.24897342213692664,-0.7875325269760682,492,48
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.9540229885057471,1,-0.2101291278339727,-0.6150419133264924,580,31
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.03328290468986384,0.48654959536832676,-0.41711466482893556,-1.4559725761136424,21,78
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.1353637901861252,0.6904824320996481,-0.4659198126100185,-1.306131620639687,79,26
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.8097982708933718,0.9568741939376274,0.2230244733454718,0.823516131889403,280,68
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.1606060606060606,0.7065632671641549,-0.35853335206858666,-1.2307722181662435,105,73
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.8796147672552167,0.980567896246311,-0.22475500922195643,-0.7276817000836138,547,54
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.5838815789473685,0.8780447550537244,-0.28815304880588555,-0.9199654572259509,354,50
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.49770992366412214,0.8528055082479515,-0.28150786595876853,-0.974551916406232,325,76
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.1422087745839637,0.6934146394771927,-0.36466375496327896,-1.2564361268486108,93,74
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.11648745519713262,0.6560990338164251,-0.5832977680529426,-1.376419864879731,64,12
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.16179775280898875,0.7065632671641549,0.5396992744564093,1.3249001591678016,71,11
KEGG_LONG_TERM_POTENTIATION,0.7461928934010152,0.9420520231213872,0.2415642400821469,0.850804078369087,293,48
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.2657856093979442,0.7717069800930161,-0.3071506629942373,-1.1160430616839851,180,109
KEGG_LONG_TERM_DEPRESSION,0.12244897959183673,0.6702308127281139,0.3983920341787781,1.3213624122889958,47,38
KEGG_OLFACTORY_TRANSDUCTION,0.22759856630824374,0.750521335661966,-0.5244044207332236,-1.2374480093372198,126,12
KEGG_TASTE_TRANSDUCTION,0.8831168831168831,0.980567896246311,0.28267508442074074,0.6291796347714905,407,8
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.34184397163120567,0.7877274128893,-0.2779725397092281,-1.0587364969841184,240,151
KEGG_INSULIN_SIGNALING_PATHWAY,0.20501474926253688,0.7316519738017092,-0.31940876636176846,-1.1588997021796597,138,108
KEGG_GNRH_SIGNALING_PATHWAY,0.08174386920980926,0.6263503521568038,0.3604697692592729,1.329168879984068,29,65
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.9494640122511485,0.9991212099863175,-0.20661199696199295,-0.7031028124997586,619,69
KEGG_MELANOGENESIS,0.47554347826086957,0.8488782922191838,0.2692489919326484,0.9850067772541503,174,61
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.2710997442455243,0.7717069800930161,0.3165249080085597,1.1142937229194325,105,49
KEGG_TYPE_II_DIABETES_MELLITUS,0.3011844331641286,0.7809840703039859,-0.40062725146549855,-1.1230943760424306,177,26
KEGG_TYPE_I_DIABETES_MELLITUS,0.3629807692307692,0.7991461109812174,0.4052441826405205,1.0604932091121522,150,15
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.07393715341959335,0.6084827290094148,-0.6815293944205008,-1.5002417654231082,39,9
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.4300168634064081,0.8353722355062838,-0.3718224258488863,-1.0233549007565181,254,23
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.7989821882951654,0.9544604363188434,0.2458133949348278,0.8118802984930684,313,36
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.8783542039355993,0.980567896246311,-0.2743312481697851,-0.6594193500305978,490,13
KEGG_ALZHEIMERS_DISEASE,0.9966555183946488,1,0.15685369149396805,0.6568963060524614,297,130
KEGG_PARKINSONS_DISEASE,0.9735294117647059,1,-0.19147571381286815,-0.6862615780519801,661,99
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.6983606557377049,0.9234926121074427,-0.27821172034802233,-0.8482420278705339,425,38
KEGG_HUNTINGTONS_DISEASE,0.9444444444444444,0.9991212099863175,-0.19564434662473223,-0.7454429029660752,662,152
KEGG_PRION_DISEASES,0.14084507042253522,0.6934146394771927,0.4439728928064364,1.2917501523767578,59,22
KEGG_VIBRIO_CHOLERAE_INFECTION,0.43147208121827413,0.8364687354250923,0.29105773281954955,1.0040387063827627,169,43
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.03015873015873016,0.48580371115582377,-0.4518027598996356,-1.4830458288520847,18,58
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.5402298850574713,0.8654218156163948,-0.303113904862808,-0.9496791005294041,328,44
KEGG_LEISHMANIA_INFECTION,0.0032520325203252032,0.18402777777777776,-0.5651877995589193,-1.740607683014087,1,39
KEGG_PATHWAYS_IN_CANCER,0.050666666666666665,0.5662452183158049,-0.31931449104730014,-1.2839590223980681,37,249
KEGG_COLORECTAL_CANCER,0.5650793650793651,0.8692569513175,-0.2830258543810161,-0.9290344151290828,355,58
KEGG_RENAL_CELL_CARCINOMA,0.6635514018691588,0.9124951160998906,-0.2651609329994371,-0.884326194784147,425,63
KEGG_PANCREATIC_CANCER,0.61731843575419,0.893097843471275,0.2489140882315922,0.917586294368107,220,67
KEGG_ENDOMETRIAL_CANCER,0.7960526315789473,0.9544604363188434,-0.2504103581843209,-0.7920777264869021,483,48
KEGG_GLIOMA,0.1544502617801047,0.6977789670858978,0.3494673556257382,1.234925287603629,58,52
KEGG_PROSTATE_CANCER,0.29941860465116277,0.7808578825013384,0.283015235719744,1.0867708009969714,102,79
KEGG_THYROID_CANCER,0.5972927241962775,0.8859502318624649,-0.3238252414358516,-0.9077922336706229,352,26
KEGG_BASAL_CELL_CARCINOMA,0.6949429037520392,0.9234658594042796,-0.2853450205100632,-0.8486578388761851,425,34
KEGG_MELANOMA,0.5476973684210527,0.8661909618478512,-0.29969912550841515,-0.9479839559515544,332,48
KEGG_BLADDER_CANCER,0.22448979591836735,0.7496990369181381,0.342985352162438,1.154903063814035,87,40
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.2593167701863354,0.7717069800930161,-0.3339713145448415,-1.1305203506801484,166,67
KEGG_ACUTE_MYELOID_LEUKEMIA,0.36661211129296234,0.8030726994350879,-0.3346200919990988,-1.0624480248810149,223,49
KEGG_SMALL_CELL_LUNG_CANCER,0.00909090909090909,0.31547619047619047,-0.4595620527337429,-1.5775832395083282,5,73
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.29896907216494845,0.7808578825013384,0.3096688538597807,1.0805261097802175,115,47
KEGG_ASTHMA,0.043912175648702596,0.5421255913660556,-0.8895710543549443,-1.4767153357117253,21,3
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.46255506607929514,0.8488782922191838,0.420671127586158,1.0041153620602528,209,10
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.022847100175746926,0.4439042327177643,-0.6228661563589305,-1.612070451846628,12,18
KEGG_ALLOGRAFT_REJECTION,0.46255506607929514,0.8488782922191838,0.420671127586158,1.0041153620602528,209,10
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.48237885462555063,0.8488782922191838,0.41458045214015793,0.9895773051801802,218,10
KEGG_PRIMARY_IMMUNODEFICIENCY,0.18604651162790697,0.7186722136155547,-0.5345568393708136,-1.2849324527337482,103,13
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.4586092715231788,0.8488782922191838,-0.3244769996869783,-1.0054711525419742,276,42
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.048013245033112585,0.5662452183158049,-0.46929631065134264,-1.454229121970146,28,42
KEGG_DILATED_CARDIOMYOPATHY,0.44416243654822335,0.8440694081293083,0.2890339657176495,0.997057478008145,174,43
KEGG_VIRAL_MYOCARDITIS,0.23255813953488372,0.750521335661966,0.3443377726844875,1.1504712012288278,89,39
BIOCARTA_RELA_PATHWAY,0.3611738148984199,0.7991461109812174,0.4195907980182864,1.0795462621733458,159,13
BIOCARTA_NO1_PATHWAY,0.6108490566037735,0.8880802750402415,0.33418902266905204,0.869110734300593,258,14
BIOCARTA_CSK_PATHWAY,0.7518518518518519,0.9427013518709021,-0.3547493470804436,-0.7602798401307829,405,8
BIOCARTA_SRCRPTP_PATHWAY,0.46255506607929514,0.8488782922191838,0.42004478304779796,1.0026203172814048,209,10
BIOCARTA_AMI_PATHWAY,0.0018248175182481751,0.1652220194647202,-0.8450681125443654,-1.896114880246789,0,10
BIOCARTA_GRANULOCYTES_PATHWAY,0.3764705882352941,0.8092127989053967,-0.6216070224528033,-1.1051383624128681,191,4
BIOCARTA_LYM_PATHWAY,0.2316831683168317,0.750521335661966,-0.6316041980597291,-1.2314614968512982,116,6
BIOCARTA_ARAP_PATHWAY,0.6382252559726962,0.9034941245789374,-0.34179275655289865,-0.8595869988317669,373,15
BIOCARTA_AGR_PATHWAY,0.5710843373493976,0.8702370540085752,0.3068330061721135,0.9100476943932672,236,24
BIOCARTA_AKAP95_PATHWAY,0.9635036496350365,1,-0.22182440217414184,-0.4977167443910116,527,10
BIOCARTA_AKT_PATHWAY,0.5658198614318707,0.8692569513175,0.3329801519882637,0.9213684631677964,244,18
BIOCARTA_ALK_PATHWAY,0.35075885328836426,0.7939572793704329,-0.3882684786006857,-1.0852181831142353,207,25
BIOCARTA_AT1R_PATHWAY,0.19559902200489,0.7259859843546284,0.40972595243956234,1.2253074328288935,79,25
BIOCARTA_ACE2_PATHWAY,0.05905511811023622,0.5806641251291552,-0.808975519847914,-1.5037391808395317,29,5
BIOCARTA_ASBCELL_PATHWAY,0.5268389662027833,0.8593498064627701,0.643349602998595,0.9796428695575755,264,2
BIOCARTA_DNAFRAGMENT_PATHWAY,0.9648798521256932,1,-0.2272329631179093,-0.5002049574695229,521,9
BIOCARTA_CHEMICAL_PATHWAY,0.3769633507853403,0.8094282225855184,-0.4167148073892708,-1.0658526828886716,215,17
BIOCARTA_SPPA_PATHWAY,0.7214532871972318,0.9326103468647143,-0.3224276600597673,-0.7940318683488231,416,14
BIOCARTA_ATM_PATHWAY,0.14928909952606634,0.6938646508748493,0.4657988282084617,1.3104908895553393,62,20
BIOCARTA_AGPCR_PATHWAY,0.6818181818181818,0.9191010602300924,0.3696273562047405,0.822718441758026,314,8
BIOCARTA_BCELLSURVIVAL_PATHWAY,0.3047404063205418,0.7809840703039859,0.4393722879050983,1.1304411663714045,134,13
BIOCARTA_BLYMPHOCYTE_PATHWAY,0.46506986027944114,0.8488782922191838,-0.6280379291210834,-1.0425622965151986,232,3
BIOCARTA_BCR_PATHWAY,0.3374083129584352,0.7870611769118475,0.3690235956092479,1.1035848520138676,137,25
