pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_PPAR_SIGNALING_PATHWAY,0.2077922077922078,0.7382547078237235,-0.40272032057573687,-1.2049168806076982,127,36
KEGG_BASE_EXCISION_REPAIR,0.16051364365971107,0.7289989264626945,-0.4259060824485798,-1.2516681963814946,99,32
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.06995230524642289,0.5878403635791296,-0.4591060686654414,-1.4183402960665517,43,42
KEGG_MISMATCH_REPAIR,0.029950083194675542,0.46959736123748863,-0.5831863015544577,-1.5654835809582994,17,22
KEGG_HOMOLOGOUS_RECOMBINATION,0.46938775510204084,0.8669203206383215,0.31993529480190397,0.9851403317675274,183,27
KEGG_NON_HOMOLOGOUS_END_JOINING,0.6825775656324582,0.920009166002859,0.3284016871916896,0.821418425212511,285,12
KEGG_MAPK_SIGNALING_PATHWAY,0.22793148880105402,0.7498399870876536,-0.2935702944670939,-1.1248270316462177,172,184
KEGG_ERBB_SIGNALING_PATHWAY,0.4743202416918429,0.8701557354083957,-0.29535513848124084,-0.9936276327580088,313,72
KEGG_CALCIUM_SIGNALING_PATHWAY,0.9300595238095238,0.9956224606959901,-0.20685994507181027,-0.7006072364507837,624,74
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.31986531986531985,0.8026181755973903,0.27469805945120307,1.08002717570236,94,93
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.43156424581005587,0.8525355510411375,-0.28621154179125574,-1.0273520716745648,308,103
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.7893129770992366,0.953981774993448,-0.2433362722187674,-0.8075883609588553,516,63
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.0045871559633027525,0.27492408906882587,-0.5214558791040653,-1.6670985980021913,2,50
KEGG_CELL_CYCLE,0.03556771545827633,0.5006912442396313,-0.383318999545414,-1.404531430020539,25,120
KEGG_OOCYTE_MEIOSIS,0.6424501424501424,0.9110403726708075,-0.25530196812948786,-0.8919743606907787,450,90
KEGG_P53_SIGNALING_PATHWAY,0.11898016997167139,0.6949323493234932,0.33727615068625627,1.2552573943808965,41,61
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.9877883310719131,1,-0.17658817252469053,-0.6510738371588853,727,126
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.9821428571428571,1,-0.18400541036134394,-0.5469023012035483,604,35
KEGG_REGULATION_OF_AUTOPHAGY,0.6888888888888889,0.9212034188034188,-0.31808487334533486,-0.8233093304586645,402,19
KEGG_LYSOSOME,0.3812849162011173,0.8376094076999612,-0.2904433151042065,-1.046282979730158,272,108
KEGG_ENDOCYTOSIS,0.1970899470899471,0.7382547078237235,-0.3074275991989424,-1.1599278822054764,148,150
KEGG_PEROXISOME,0.9279538904899135,0.9956224606959901,0.1925681570902384,0.7177489430006764,321,63
KEGG_MTOR_SIGNALING_PATHWAY,0.40063091482649843,0.8433956810768405,-0.3328979396047576,-1.0470186708421452,253,46
KEGG_APOPTOSIS,0.9078549848942599,0.989467361664258,-0.21426045840921618,-0.7208105915391652,600,72
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.4119170984455959,0.8487908711871844,0.30831090891287816,1.0329820754558656,158,36
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.45584045584045585,0.860985311640875,0.26287901593440643,0.9942225450413398,159,66
KEGG_WNT_SIGNALING_PATHWAY,0.1664355062413315,0.7321140790737113,-0.3325944045077885,-1.199227990390957,119,106
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.8951048951048951,0.9824747622477744,0.2378582033745491,0.6687203531390781,383,18
KEGG_NOTCH_SIGNALING_PATHWAY,0.49516129032258066,0.8783554970375247,-0.32107765877138184,-0.9750108008812989,306,39
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.8262295081967214,0.9708923788653518,-0.2629044706553361,-0.7419655164220833,503,27
KEGG_TGF_BETA_SIGNALING_PATHWAY,0.04,0.5112941176470589,-0.4334176679199767,-1.4365573747821694,25,64
KEGG_AXON_GUIDANCE,0.6059322033898306,0.9024610541234419,-0.2618524133795603,-0.9310010110110384,428,98
KEGG_VEGF_SIGNALING_PATHWAY,0.8932584269662921,0.9822823798801784,0.21033031486707782,0.756001294523803,317,52
KEGG_FOCAL_ADHESION,0.014608233731739707,0.42136901299204965,-0.39336823961254697,-1.4821591323385885,10,151
KEGG_ECM_RECEPTOR_INTERACTION,0.0015479876160990713,0.18810595567867033,-0.5813656237169298,-1.8545569372574928,0,51
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.061068702290076333,0.5744687882092463,-0.41749182313819566,-1.385578623719444,39,63
KEGG_ADHERENS_JUNCTION,0.7865853658536586,0.9538696400136489,-0.24119757558498447,-0.8052625921080678,515,67
KEGG_TIGHT_JUNCTION,0.0014184397163120568,0.18810595567867033,-0.5164544282013738,-1.8168470522602966,0,93
KEGG_GAP_JUNCTION,0.5129682997118156,0.8833929849677882,0.2595636097948367,0.9674574934233923,177,63
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.00482315112540193,0.27492408906882587,-0.641122370694625,-1.8342924801772826,2,29
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.3418940609951846,0.8207524036655157,-0.35274087299547086,-1.0782446924171885,212,40
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.02288329519450801,0.43965900967128424,0.7681484911930784,1.6950750269048684,9,8
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.13846153846153847,0.7215273934698395,-0.381564135133851,-1.2646894966453432,89,64
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.11987381703470032,0.6949323493234932,-0.41858891722551705,-1.3165308630719144,75,46
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.7068145800316957,0.9285049032482251,-0.26345000681699415,-0.8345914409571877,445,48
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.7045454545454546,0.9273057451023552,-0.2906133414022194,-0.8449281861363414,433,31
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.04776119402985075,0.5558091490408263,-0.41476884233739664,-1.4128220086138796,31,78
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.4095394736842105,0.8487908711871844,-0.3721340941222828,-1.0441512096294199,248,26
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.7249283667621776,0.9330390763083072,0.2273146525773272,0.8611907684294097,252,68
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.4086826347305389,0.8487908711871844,-0.3063804803230268,-1.0334549369705086,272,73
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.7830985915492957,0.9531589652816596,0.2264830611868128,0.8248995009245371,277,54
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.8577981651376146,0.9773029439696105,-0.23097517026179007,-0.7384294586501398,560,50
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.700589970501475,0.9259887447711336,-0.25312871780452195,-0.8629741510658077,474,76
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.05952380952380952,0.570291313095967,-0.41161834078093734,-1.3940968035492756,39,74
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.13379073756432247,0.7129507065358812,-0.5656023025263753,-1.345902386630339,77,12
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.17026378896882494,0.7377366569811897,0.5399603073727738,1.3068629103704799,70,11
KEGG_LONG_TERM_POTENTIATION,0.601078167115903,0.9022558034080169,0.25775237333449363,0.9158418437078407,222,48
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.12379642365887207,0.6975512935282894,-0.34283736550667937,-1.2413720450738805,89,109
KEGG_LONG_TERM_DEPRESSION,0.09610389610389611,0.6474876088315238,0.3929837262359202,1.3216058239524182,36,38
KEGG_OLFACTORY_TRANSDUCTION,0.16123499142367068,0.7289989264626945,-0.5514054045523717,-1.3121195700105857,93,12
KEGG_TASTE_TRANSDUCTION,0.9748283752860412,1,0.23129429510725866,0.5103976483673549,425,8
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.21779548472775564,0.7464820004943423,-0.3038278359133967,-1.144782817497571,163,151
KEGG_INSULIN_SIGNALING_PATHWAY,0.22486033519553073,0.7498399870876536,-0.31934214374289965,-1.1503871231770637,160,108
KEGG_GNRH_SIGNALING_PATHWAY,0.06611570247933884,0.5803332977246022,0.3506892093884344,1.3327642184299087,23,65
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.8597842835130971,0.9783303114877667,-0.22682189900895638,-0.7577741729566235,557,69
KEGG_MELANOGENESIS,0.17563739376770537,0.7382547078237235,0.32184374508097763,1.197821844284349,61,61
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.3559322033898305,0.8226728348892398,0.29521579194781294,1.0478764466333692,125,49
KEGG_TYPE_II_DIABETES_MELLITUS,0.32730263157894735,0.8097758807799909,-0.39912260542317235,-1.1198768342524117,198,26
KEGG_TYPE_I_DIABETES_MELLITUS,0.6791569086651054,0.919506518709828,0.3131370306504686,0.8327348982215356,289,15
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.10973451327433628,0.6717766866703038,-0.6266330941488037,-1.3890981999892489,61,9
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.5648464163822525,0.8955716100051302,-0.3457220187078301,-0.9309981546789801,330,23
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.41968911917098445,0.8487908711871844,0.30690205513393287,1.028261773129489,161,36
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.6981132075471698,0.9259887447711336,0.31647543291131813,0.8129684934811445,295,13
KEGG_ALZHEIMERS_DISEASE,0.8731343283582089,0.9798181118366177,0.1997261846937322,0.8448814742202753,233,130
KEGG_PARKINSONS_DISEASE,0.9957924263674615,1,-0.16626174278440828,-0.5937452090662102,709,99
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.5121555915721232,0.8833929849677882,-0.31676228020693475,-0.9601975192395507,315,38
KEGG_HUNTINGTONS_DISEASE,0.9759679572763685,1,-0.1863010230416543,-0.7014624694906088,730,152
KEGG_PRION_DISEASES,0.13466334164588528,0.7129507065358812,0.46151316656394825,1.3468689851845335,53,22
KEGG_VIBRIO_CHOLERAE_INFECTION,0.516042780748663,0.8833929849677882,0.2746740807841169,0.9599276999575416,192,43
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.065625,0.5803332977246022,-0.4246891154587757,-1.3757419939429367,41,58
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.06031746031746032,0.570291313095967,-0.46087804169249025,-1.4352987243286497,37,44
KEGG_LEISHMANIA_INFECTION,0.0016129032258064516,0.18810595567867033,-0.5927975196017728,-1.8001376569115828,0,39
KEGG_PATHWAYS_IN_CANCER,0.03884711779448621,0.5085228130567382,-0.33598238432466926,-1.3194369273141222,30,249
KEGG_COLORECTAL_CANCER,0.9140625,0.9914094672504228,-0.22128590645432916,-0.7168356877903079,584,58
KEGG_RENAL_CELL_CARCINOMA,0.7435114503816794,0.9407486376353571,-0.2511023111081112,-0.8333624165922439,486,63
KEGG_PANCREATIC_CANCER,0.5722543352601156,0.8991385903978534,0.24706727121715663,0.9315616773698197,197,67
KEGG_ENDOMETRIAL_CANCER,0.8840970350404312,0.9822823798801784,0.20885773350248107,0.7421101472277114,327,48
KEGG_GLIOMA,0.5589887640449438,0.894519448805163,0.2598558689321834,0.9340135939343287,198,52
KEGG_PROSTATE_CANCER,0.7897897897897898,0.953981774993448,-0.23570258095273178,-0.8046749838246314,525,79
KEGG_THYROID_CANCER,0.7384868421052632,0.9407486376353571,-0.29060770162634986,-0.8154006525429224,448,26
KEGG_BASAL_CELL_CARCINOMA,0.8379705400981997,0.9753124000182825,-0.2533333544556869,-0.748965030872367,511,34
KEGG_MELANOMA,0.2551505546751189,0.7626243381999037,-0.3647489943187387,-1.155499642737244,160,48
KEGG_BLADDER_CANCER,0.3113964686998395,0.7976534122576058,-0.3618538185645288,-1.106100792870423,193,40
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.3780487804878049,0.834010152284264,-0.3166848673226614,-1.0572845789314043,247,67
KEGG_ACUTE_MYELOID_LEUKEMIA,0.5972222222222222,0.9022558034080169,-0.28569956040143785,-0.9114040228439876,386,49
KEGG_SMALL_CELL_LUNG_CANCER,0.005988023952095809,0.2957267283614589,-0.4669424150160155,-1.575047938988968,3,73
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.30494505494505497,0.7954929224437028,0.31108006600213844,1.0981080209817489,110,47
KEGG_ASTHMA,0.047524752475247525,0.5558091490408263,-0.8817125081859856,-1.413288421925435,23,3
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.6338028169014085,0.9058032900221639,0.36425337266088553,0.8620154357139507,269,10
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.013961605584642234,0.42136901299204965,-0.6693109167171771,-1.7067980246881798,7,18
KEGG_ALLOGRAFT_REJECTION,0.6338028169014085,0.9058032900221639,0.36425337266088553,0.8620154357139507,269,10
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.6056338028169014,0.9024610541234419,0.3751723834073417,0.8878555692929869,257,10
KEGG_PRIMARY_IMMUNODEFICIENCY,0.14705882352941177,0.7289989264626945,-0.5528832403727588,-1.337844908468732,84,13
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.8537360890302067,0.9773029439696105,-0.23997887322938924,-0.7413792352937164,536,42
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.1478537360890302,0.7289989264626945,-0.40970296700611586,-1.2657167203473745,92,42
KEGG_DILATED_CARDIOMYOPATHY,0.37433155080213903,0.8321511821511822,0.29837336181073265,1.0427516644961066,139,43
KEGG_VIRAL_MYOCARDITIS,0.5942408376963351,0.9022558034080169,0.27008867583688434,0.9151628297530091,226,39
BIOCARTA_RELA_PATHWAY,0.9550173010380623,1,-0.2243978371292807,-0.5429889748012618,551,13
BIOCARTA_NO1_PATHWAY,0.7175925925925926,0.9321502580415243,0.2985265517989487,0.7884246035662864,309,14
BIOCARTA_CSK_PATHWAY,0.931350114416476,0.9956224606959901,0.2690283805262016,0.593665540695569,406,8
BIOCARTA_SRCRPTP_PATHWAY,0.4295774647887324,0.8517393434590887,0.4285549935483564,1.0141869567118635,182,10
BIOCARTA_AMI_PATHWAY,0.006944444444444444,0.30533957845433257,-0.8063440902755619,-1.8307147131904493,3,10
BIOCARTA_GRANULOCYTES_PATHWAY,0.14392523364485982,0.7289989264626945,-0.7632827965841993,-1.3521616840410364,76,4
BIOCARTA_LYM_PATHWAY,0.25627240143369173,0.7626243381999037,-0.6083111012731413,-1.2089680875106337,142,6
BIOCARTA_ARAP_PATHWAY,0.7791304347826087,0.9510385142150257,-0.30968625147053125,-0.7609405476092663,447,15
BIOCARTA_AGR_PATHWAY,0.3768472906403941,0.8325221238938054,0.3466808443224788,1.0478655637698466,152,24
BIOCARTA_AKAP95_PATHWAY,0.6032863849765259,0.9022558034080169,0.37718363037714453,0.8926152395201642,256,10
BIOCARTA_AKT_PATHWAY,1,1,0.1318303944380062,0.370631185606947,428,18
BIOCARTA_ALK_PATHWAY,0.4459016393442623,0.8591507279474736,-0.3634740325475907,-1.0132204005333698,271,25
BIOCARTA_AT1R_PATHWAY,0.14030612244897958,0.7276496517461398,0.4279033871995826,1.2988166973953799,54,25
BIOCARTA_ACE2_PATHWAY,0.25276752767527677,0.7626243381999037,-0.6580090179619964,-1.2304212836881399,136,5
BIOCARTA_ASBCELL_PATHWAY,0.8435643564356435,0.97641730252075,0.4858251613685044,0.732606365549395,425,2
BIOCARTA_DNAFRAGMENT_PATHWAY,0.6831858407079646,0.920009166002859,-0.3725865292816331,-0.8259367116069609,385,9
BIOCARTA_CHEMICAL_PATHWAY,0.634020618556701,0.9058032900221639,-0.34975663637171917,-0.8844646250766977,368,17
BIOCARTA_SPPA_PATHWAY,0.2777777777777778,0.7725543053602126,0.44341893996239273,1.1710931568629186,119,14
BIOCARTA_ATM_PATHWAY,0.39568345323741005,0.8430660140256013,0.3694956143336212,1.0651358987897463,164,20
BIOCARTA_AGPCR_PATHWAY,0.37528604118993136,0.8321511821511822,0.4869531314527762,1.0745605854366642,163,8
BIOCARTA_BCELLSURVIVAL_PATHWAY,0.3490566037735849,0.8207524036655157,0.4293100035822888,1.1028202209505413,147,13
BIOCARTA_BLYMPHOCYTE_PATHWAY,0.03564356435643564,0.5006912442396313,-0.8916521947044648,-1.4292206489764454,17,3
BIOCARTA_BCR_PATHWAY,0.1096938775510204,0.6717766866703038,0.44603779185123,1.3538601213631793,42,25
