pathway,pval,padj,ES,NES,nMoreExtreme,size,contrast
KEGG_STARCH_AND_SUCROSE_METABOLISM,0.18380003758691976,0.34696945871000157,0.4452586360379733,1.2367425004941222,977,19,M1AvHK2
KEGG_N_GLYCAN_BIOSYNTHESIS,0.006302977613562269,0.04436244933320957,-0.5765268993930889,-1.760464236236376,28,25,M1AvHK2
KEGG_OTHER_GLYCAN_DEGRADATION,0.03679741205014153,0.12377311325956697,-0.6965062425868217,-1.5485119456739613,181,8,M1AvHK2
KEGG_O_GLYCAN_BIOSYNTHESIS,0.2273666804464655,0.39681920643958596,-0.5162854797673682,-1.2245345663563612,1099,10,M1AvHK2
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.03328456474030724,0.1161819712633366,0.47198908439493487,1.500622459340141,181,34,M1AvHK2
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,0.11221188839466235,0.2551434886928265,-0.6235864297253635,-1.3863925066967833,554,8,M1AvHK2
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.7742570360165322,0.8607375288535523,0.35180100145372317,0.7514130581253277,3933,7,M1AvHK2
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.018459706232631996,0.082454594260593,-0.8983670806203385,-1.4882806874560754,92,3,M1AvHK2
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.5885564092195714,0.7470842109273379,-0.40750376283789214,-0.9059853395110177,2910,8,M1AvHK2
KEGG_GLYCEROLIPID_METABOLISM,0.6171247357293869,0.7511057638811616,-0.3272849356718073,-0.88445860150098,2918,16,M1AvHK2
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.6416635722242852,0.7708296159837192,0.29975746512064194,0.8742189673218923,3455,23,M1AvHK2
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.2562399355877617,0.41950785914810546,-0.5903559852470281,-1.2052477185532589,1272,6,M1AvHK2
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.4911062906724512,0.668048998341202,-0.3148457752548229,-0.9717483184473507,2263,26,M1AvHK2
KEGG_ETHER_LIPID_METABOLISM,0.0540278853601859,0.1515573798182494,0.6379102934595903,1.5044846857261394,278,10,M1AvHK2
KEGG_ARACHIDONIC_ACID_METABOLISM,0.11309062742060419,0.2551434886928265,0.5845530012053771,1.3786437486988976,583,10,M1AvHK2
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.062449637389202256,0.17173344391986728,0.8477051408284001,1.4319937177186688,309,3,M1AvHK2
KEGG_SPHINGOLIPID_METABOLISM,0.09183241641980533,0.22353943470610507,-0.5309073505551695,-1.4094053664268378,433,15,M1AvHK2
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.0451716522786589,0.13478638179922414,-0.9167232116753308,-1.3630719989492643,224,2,M1AvHK2
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.27513855898654,0.44566699262664256,-0.6583740971281156,-1.1906625549170382,1389,4,M1AvHK2
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.24910678840809844,0.4151779806801641,-0.7254237288135593,-1.2017739174838054,1254,3,M1AvHK2
KEGG_PYRUVATE_METABOLISM,0.6618547681539807,0.7841219122809439,-0.2805093708852094,-0.8739417669657866,3025,27,M1AvHK2
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.7870818023593116,0.8615984227010216,0.3154060661028379,0.7614218475305604,4069,11,M1AvHK2
KEGG_PROPANOATE_METABOLISM,0.015151515151515152,0.07376395534290271,-0.5560214020318365,-1.6397335536624678,69,22,M1AvHK2
KEGG_BUTANOATE_METABOLISM,0.008225108225108226,0.05247051798775937,-0.5774361555515295,-1.7028866800733131,37,22,M1AvHK2
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.5521175788048733,0.7244095892120679,0.3852465020244962,0.9300236579170167,2854,11,M1AvHK2
KEGG_RIBOFLAVIN_METABOLISM,0.5019364833462432,0.677797441015,0.41112011767805773,0.969609563260242,2591,10,M1AvHK2
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.4387393028595283,0.634115398664162,-0.40600887056853563,-1.013275694237223,2101,12,M1AvHK2
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.9429246211375714,0.958467334672806,0.26764337744436206,0.5716604782289515,4790,7,M1AvHK2
KEGG_FOLATE_BIOSYNTHESIS,0.4698819291574945,0.6635737167491335,0.5199808614091688,1.007003483837939,2347,5,M1AvHK2
KEGG_RETINOL_METABOLISM,0.4359918200408998,0.634115398664162,-0.4457699833095463,-1.024879510342062,2131,9,M1AvHK2
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.023867694042473218,0.09309581320450885,0.5715212475941662,1.5874472938349675,126,19,M1AvHK2
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.053954747631019144,0.1515573798182494,0.6209596306750133,1.4990587691369988,278,11,M1AvHK2
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.1061463809138698,0.2485706388489356,-0.6279051597644782,-1.3959941507981664,524,8,M1AvHK2
KEGG_NITROGEN_METABOLISM,0.4790348101265823,0.6663266155896069,0.4462249550364129,0.9868855208950484,2421,8,M1AvHK2
KEGG_SULFUR_METABOLISM,0.6702021212727637,0.7841219122809439,0.4327586805026836,0.8380875745047714,3348,5,M1AvHK2
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.2998520162782094,0.4724093027041325,0.3524599479142469,1.1119344149919765,1620,33,M1AvHK2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.9543214556482184,0.9647511983328984,0.22435990570824363,0.5864335513518936,5034,15,M1AvHK2
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.8581846094799462,0.9072237300216575,0.28155982035786764,0.6970244889580843,4471,12,M1AvHK2
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.014226100151745068,0.07376395534290271,0.6241413766529637,1.6578456508361208,74,16,M1AvHK2
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.1407804131599082,0.30603021931170915,0.5129189170214484,1.3140540992504037,735,14,M1AvHK2
KEGG_ABC_TRANSPORTERS,0.6793988728866625,0.7855549467752034,-0.3350007697323548,-0.8360608896185582,3254,12,M1AvHK2
KEGG_RIBOSOME,1.7364125716270185e-4,0.006485539000876424,0.6338452382696755,2.3553103576131167,0,77,M1AvHK2
KEGG_RNA_DEGRADATION,0.24448462929475587,0.4140310472741337,0.34054248908763374,1.1439847233648641,1351,45,M1AvHK2
KEGG_RNA_POLYMERASE,0.8868449197860963,0.9269283059911175,-0.24334790104981507,-0.6999430099452912,4145,20,M1AvHK2
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.570835691378985,0.737463924963925,0.3390282970347347,0.9239405377364878,3025,18,M1AvHK2
KEGG_DNA_REPLICATION,0.00587467362924282,0.04436244933320957,-0.5149313408471142,-1.6858764998432083,26,33,M1AvHK2
KEGG_SPLICEOSOME,2.45398773006135e-4,0.006485539000876424,-0.559795654385508,-2.3205168692939133,0,116,M1AvHK2
KEGG_PROTEASOME,0.015134938001458789,0.07376395534290271,0.4840536333336199,1.5876730898819396,82,40,M1AvHK2
KEGG_PROTEIN_EXPORT,0.025739204424590514,0.0971786289499846,-0.5657910027971597,-1.5839000164913555,120,18,M1AvHK2
KEGG_PPAR_SIGNALING_PATHWAY,0.15266469282013323,0.317336721030614,0.43362671943398634,1.2791248838307472,824,24,M1AvHK2
KEGG_BASE_EXCISION_REPAIR,0.6143315508021391,0.7511057638811616,-0.30887369518579877,-0.8884152399449541,2871,20,M1AvHK2
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.17627640845070422,0.3361972738492813,-0.3549931818964479,-1.2091993731800965,800,39,M1AvHK2
KEGG_MISMATCH_REPAIR,0.011764705882352941,0.06595365418894832,-0.5818204485078942,-1.6734936040930535,54,20,M1AvHK2
KEGG_HOMOLOGOUS_RECOMBINATION,0.9342270632593214,0.958467334672806,-0.23914607435755822,-0.6245927215832816,4459,14,M1AvHK2
KEGG_NON_HOMOLOGOUS_END_JOINING,0.9281637472938398,0.958467334672806,0.27818641917742243,0.5941793999996274,4715,7,M1AvHK2
KEGG_MAPK_SIGNALING_PATHWAY,0.0010217983651226157,0.013502335539120279,0.4475715484383777,1.718507284630336,5,93,M1AvHK2
KEGG_ERBB_SIGNALING_PATHWAY,0.038636777838527425,0.12540006842329077,0.4361601626839971,1.451012691150143,211,43,M1AvHK2
KEGG_CALCIUM_SIGNALING_PATHWAY,0.024154589371980676,0.09309581320450885,-0.46059334981398253,-1.5298676610929982,109,35,M1AvHK2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.5403195837978446,0.7139937357328661,0.32541104082341543,0.9397633332758026,2907,22,M1AvHK2
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.0063335679099225895,0.04436244933320957,0.45789526407647085,1.6286976030887925,35,59,M1AvHK2
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.6685082872928176,0.7841219122809439,0.28679558348066975,0.8672326498174192,3629,27,M1AvHK2
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.15232323232323233,0.317336721030614,0.7317158631980382,1.3317737137579306,753,4,M1AvHK2
KEGG_CELL_CYCLE,0.5643796992481203,0.7352834109922693,-0.2434518571567341,-0.947827831588276,2401,78,M1AvHK2
KEGG_OOCYTE_MEIOSIS,0.9916839916839917,0.9916839916839917,-0.16845625806248365,-0.6273291794702668,4292,62,M1AvHK2
KEGG_P53_SIGNALING_PATHWAY,0.4349990780011064,0.634115398664162,0.32883161588951304,1.0093949689777888,2358,29,M1AvHK2
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.02121001390820584,0.09125238541902513,0.3885790629638171,1.4517156347664557,121,80,M1AvHK2
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.06312364425162689,0.17173344391986728,-0.45058760036503354,-1.4190402522831613,290,28,M1AvHK2
KEGG_REGULATION_OF_AUTOPHAGY,0.1115506329113924,0.2551434886928265,0.6271897366713212,1.3871130760143082,563,8,M1AvHK2
KEGG_LYSOSOME,2.331002331002331e-4,0.006485539000876424,-0.5010286445773882,-1.8811407733665049,0,65,M1AvHK2
KEGG_ENDOCYTOSIS,3.4264176803152307e-4,0.006708732230925442,0.4384662375366304,1.71541850934191,1,107,M1AvHK2
KEGG_PEROXISOME,0.7816427289048474,0.8607375288535523,-0.2332731798976659,-0.8221287368075946,3482,46,M1AvHK2
KEGG_MTOR_SIGNALING_PATHWAY,0.010590858416945374,0.06299994203570601,0.5772501851768552,1.6670563997558159,56,22,M1AvHK2
KEGG_APOPTOSIS,0.013946003933488289,0.07376395534290271,0.4558784722232796,1.5608085341618787,77,49,M1AvHK2
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.12212581344902386,0.2689675653341597,-0.4109030698937886,-1.2940613445501639,562,28,M1AvHK2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.07735918068763716,0.19604723872894347,0.4332927635033288,1.3775929865331205,422,34,M1AvHK2
KEGG_WNT_SIGNALING_PATHWAY,0.9336734693877551,0.958467334672806,0.2020350418212337,0.718622825282669,5306,59,M1AvHK2
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.03790369367627151,0.1252175594662541,0.6458217656272695,1.5590784541189888,195,11,M1AvHK2
KEGG_NOTCH_SIGNALING_PATHWAY,0.5062824956672444,0.678712041293045,-0.32138551312620306,-0.9611232377677876,2336,23,M1AvHK2
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.818200408997955,0.8749541945931888,-0.3144288253352723,-0.7229101837556196,4000,9,M1AvHK2
KEGG_TGF_BETA_SIGNALING_PATHWAY,0.8443665867600959,0.89774608362424,0.24446159203238696,0.7504092951594488,4578,29,M1AvHK2
KEGG_AXON_GUIDANCE,0.6034939121228163,0.7511057638811616,0.26391847899395193,0.9228117569940845,3419,54,M1AvHK2
KEGG_VEGF_SIGNALING_PATHWAY,0.15803061036326757,0.32070221795179754,0.410324188082716,1.259547899554017,856,29,M1AvHK2
KEGG_FOCAL_ADHESION,0.0162227602905569,0.07675640789231053,-0.34502504825092145,-1.4090966369832338,66,104,M1AvHK2
KEGG_ECM_RECEPTOR_INTERACTION,2.2331397945511388e-4,0.006485539000876424,-0.6993740538500481,-2.416540533390267,0,42,M1AvHK2
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.11910013233348037,0.26546415038185384,-0.3915804347937555,-1.289571590790585,539,34,M1AvHK2
KEGG_ADHERENS_JUNCTION,0.7678119349005424,0.8607375288535523,0.24483917022479681,0.8224884688219312,4245,45,M1AvHK2
KEGG_TIGHT_JUNCTION,0.010897287271041039,0.06299994203570601,-0.4151061159765871,-1.5412545494902745,46,61,M1AvHK2
KEGG_GAP_JUNCTION,0.049571714962638964,0.14556773441409854,0.427187673561795,1.4211631159220761,271,43,M1AvHK2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.1653575857792476,0.3289371330017291,-0.547274693469029,-1.298035303543443,799,10,M1AvHK2
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.6639184204816663,0.7841219122809439,-0.2713634929335462,-0.881607588148774,3059,32,M1AvHK2
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.4782608695652174,0.6663266155896069,-0.49131172839694326,-1.0030428327089702,2375,6,M1AvHK2
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.225,0.3964285714285714,0.36441129748558165,1.1763293583529475,1223,37,M1AvHK2
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.014626920940566562,0.07376395534290271,0.5456692023811629,1.6252484945104555,78,25,M1AvHK2
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.04376854599406528,0.13274067227708322,0.49392649219511764,1.4813304300298653,235,26,M1AvHK2
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.7412574404761905,0.8413044569821795,0.2847757171283295,0.8128437084635557,3984,21,M1AvHK2
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.41499255952380953,0.6191421250960062,0.3604621499880352,1.0288777207256954,2230,21,M1AvHK2
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.006474519632414369,0.04436244933320957,-0.6889741888202394,-1.7643407257414825,30,13,M1AvHK2
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.004946866984243312,0.04436244933320957,0.523724469121454,1.709401068438461,26,39,M1AvHK2
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.007289958082741024,0.048165794475253196,0.5045932723696414,1.6786751856743887,39,43,M1AvHK2
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.02391989616169108,0.09309581320450885,0.49383815883273896,1.5458378120621445,128,32,M1AvHK2
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.023553412462908013,0.09309581320450885,0.5097626405242823,1.5500506764733175,126,28,M1AvHK2
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.0014303593777936707,0.01653853030573932,0.5431688618030922,1.8596679743588211,7,49,M1AvHK2
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.23942133815551536,0.4101198848034291,0.34186898025965107,1.148440806482515,1323,45,M1AvHK2
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.08391889178879743,0.20699993307903367,-0.8875324022053066,-1.31966830358244,417,2,M1AvHK2
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.9694323144104804,0.974700968293146,-0.31412429378531076,-0.5203943131783456,4883,3,M1AvHK2
KEGG_LONG_TERM_POTENTIATION,0.6739209948792977,0.7841219122809439,0.27213873032957486,0.8652265577548016,3684,34,M1AvHK2
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,1.7577781683951485e-4,0.006485539000876424,0.5322875222115164,1.9021986056031503,0,61,M1AvHK2
KEGG_LONG_TERM_DEPRESSION,0.5157640949554896,0.6864486155882416,0.31713559324757895,0.9643237886982041,2780,28,M1AvHK2
KEGG_OLFACTORY_TRANSDUCTION,0.21437054631828978,0.38133222181618853,-0.6893493942703317,-1.2466810504738108,1082,4,M1AvHK2
KEGG_TASTE_TRANSDUCTION,0.00999000999000999,0.06160506160506161,-0.8367350413061856,-1.6147907527167213,49,5,M1AvHK2
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.006126616746085773,0.04436244933320957,0.389491266513058,1.522777879692498,35,105,M1AvHK2
KEGG_INSULIN_SIGNALING_PATHWAY,0.17279219648144922,0.3361404863751584,0.3273674199080985,1.1946769683847984,991,69,M1AvHK2
KEGG_GNRH_SIGNALING_PATHWAY,0.31072210065645517,0.48305536656675807,0.33601976889125024,1.1021289956299,1703,40,M1AvHK2
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.8026792179580015,0.8672089530736353,0.23977968399657457,0.7955819670201406,4433,42,M1AvHK2
KEGG_MELANOGENESIS,0.7810715854194115,0.8607375288535523,-0.24510378008674555,-0.8141158506040127,3556,35,M1AvHK2
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.006120178041543026,0.04436244933320957,0.5566093613897987,1.6924989172731282,32,28,M1AvHK2
KEGG_TYPE_II_DIABETES_MELLITUS,0.042081101759755164,0.13274067227708322,0.5919006493439957,1.5163984965423472,219,14,M1AvHK2
KEGG_TYPE_I_DIABETES_MELLITUS,0.5965435041716329,0.7507520290595381,0.44063177034230294,0.9005174053347619,3002,6,M1AvHK2
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.8062139016132245,0.8672089530736353,0.4809554551323435,0.7335796566622517,4047,2,M1AvHK2
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.14234268385140258,0.30603021931170915,0.4998918662570345,1.3066209913738043,750,15,M1AvHK2
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.2014121144555927,0.3689231799434124,0.4210973050109612,1.2160982798530873,1083,22,M1AvHK2
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.2771806531624638,0.44566699262664256,-0.4931249523737743,-1.1696020387530706,1340,10,M1AvHK2
KEGG_ALZHEIMERS_DISEASE,0.19951632406287786,0.3689231799434124,-0.28475873372644683,-1.1422725339062183,824,94,M1AvHK2
KEGG_PARKINSONS_DISEASE,0.1744296577946768,0.3361404863751584,-0.30509394969752845,-1.1755263304413477,733,75,M1AvHK2
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.03468100890207715,0.11881456753489394,0.49580493641756984,1.5076090635093453,186,28,M1AvHK2
KEGG_HUNTINGTONS_DISEASE,0.3013205282112845,0.4724093027041325,-0.26040475601055535,-1.070847909213359,1254,107,M1AvHK2
KEGG_PRION_DISEASES,0.04361132364192808,0.13274067227708322,0.5902738492231282,1.5122307747123536,227,14,M1AvHK2
KEGG_VIBRIO_CHOLERAE_INFECTION,0.4830570902394107,0.666907176823067,0.324940169752894,0.9825769317187472,2622,27,M1AvHK2
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.8827409307438622,0.9269283059911175,0.22585332386812743,0.7371698973282507,4817,39,M1AvHK2
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.005313301575668743,0.04436244933320957,0.5211718734334991,1.7010695696188605,28,39,M1AvHK2
KEGG_LEISHMANIA_INFECTION,0.574025974025974,0.737463924963925,-0.3122290710766798,-0.9207783772394809,2651,22,M1AvHK2
KEGG_PATHWAYS_IN_CANCER,0.02784048156508653,0.1016279722522956,-0.3091062619686343,-1.3263629537687185,110,145,M1AvHK2
KEGG_COLORECTAL_CANCER,0.32176945668135093,0.4960612457170827,0.34263139683168975,1.0942728927755494,1752,35,M1AvHK2
KEGG_RENAL_CELL_CARCINOMA,0.07022058823529412,0.18508118443599283,0.4275729240192261,1.380216768335867,381,37,M1AvHK2
KEGG_PANCREATIC_CANCER,0.40700218818380746,0.6121577627154828,0.31493366760724073,1.0329675778163636,2231,40,M1AvHK2
KEGG_ENDOMETRIAL_CANCER,0.10399703923019986,0.2485706388489356,0.4575636861929876,1.349734854233019,561,24,M1AvHK2
KEGG_GLIOMA,0.14391691394658754,0.30603021931170915,0.42704216692789543,1.2807382612032283,775,26,M1AvHK2
KEGG_PROSTATE_CANCER,0.21139101861993428,0.37968289752124124,0.3661983251882944,1.1910259246087462,1157,38,M1AvHK2
KEGG_THYROID_CANCER,0.3501517450682853,0.5353559738647337,0.40979061702930575,1.0884867076730107,1845,16,M1AvHK2
KEGG_BASAL_CELL_CARCINOMA,0.27944524943075966,0.44566699262664256,-0.4745508451245052,-1.1579997691933401,1349,11,M1AvHK2
KEGG_MELANOMA,0.7196435202376532,0.8218151311355916,0.2839212146992331,0.8280337939715536,3875,23,M1AvHK2
KEGG_BLADDER_CANCER,0.2527121888959796,0.4174263834442519,-0.4176826798061698,-1.1692791157202669,1187,18,M1AvHK2
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.03206302674972517,0.11407038362882993,0.4566695986238115,1.4905385290101363,174,39,M1AvHK2
KEGG_ACUTE_MYELOID_LEUKEMIA,0.07103115727002968,0.18508118443599283,0.4705587174339754,1.4112483502411797,382,26,M1AvHK2
KEGG_SMALL_CELL_LUNG_CANCER,0.0013351134846461949,0.016466399643969738,-0.5149466638774208,-1.801310800872655,5,44,M1AvHK2
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.07498611368265136,0.1926726532123681,0.47438736248833424,1.4129390908164008,404,25,M1AvHK2
KEGG_ASTHMA,0.17029782130721566,0.33516060576420104,-0.9152815878650961,-1.2149601139824409,851,1,M1AvHK2
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.610647596344855,0.7511057638811616,0.43440273593138456,0.8877871523593499,3073,6,M1AvHK2
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.2306553911205074,0.3987967042737745,-0.4444921264821257,-1.2012006717009516,1090,16,M1AvHK2
KEGG_ALLOGRAFT_REJECTION,0.610647596344855,0.7511057638811616,0.43440273593138456,0.8877871523593499,3073,6,M1AvHK2
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.39443666199719835,0.5981211677826368,0.5556383879187708,1.0760584358277159,1970,5,M1AvHK2
KEGG_PRIMARY_IMMUNODEFICIENCY,0.9393820114150758,0.958467334672806,0.26993715252761447,0.576559760899655,4772,7,M1AvHK2
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.2004338394793926,0.3689231799434124,-0.3806717565213311,-1.1988535525022928,923,28,M1AvHK2
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,4.3299415457891317e-4,0.006708732230925442,-0.62477816100746,-2.015240092236725,1,31,M1AvHK2
